"TRIP_ID","CALL_TYPE","ORIGIN_CALL","ORIGIN_STAND","TAXI_ID","TIMESTAMP","DAY_TYPE","MISSING_DATA","POLYLINE"
"T35","C",NA,NA,20000434,1408038465,"A","False","[[-8.579853, 41.161869], [-8.580762, 41.162211], [-8.580051, 41.163408], [-8.578512, 41.164839], [-8.578134, 41.165009999999995], [-8.577162, 41.16564], [-8.578206, 41.16529799999999], [-8.578953, 41.164686], [-8.579907, 41.164092000000004], [-8.581328999999998, 41.164407], [-8.58222, 41.163363000000004], [-8.58132, 41.162121], [-8.582112, 41.16006], [-8.583147, 41.157261000000005], [-8.582643, 41.154219000000005], [-8.580096, 41.151663], [-8.580141, 41.149547999999996], [-8.581266000000001, 41.147343], [-8.579538, 41.146209], [-8.578458000000001, 41.145336], [-8.578098, 41.144616000000006], [-8.579664000000001, 41.144013], [-8.581842, 41.143761000000005], [-8.584371, 41.143626], [-8.586549000000002, 41.143248], [-8.587854, 41.141916], [-8.589725999999999, 41.140530000000005], [-8.592174000000002, 41.140097999999995], [-8.595036, 41.139963], [-8.597574, 41.140989000000005], [-8.60085, 41.142087000000004], [-8.603811, 41.141816999999996], [-8.606277, 41.141619], [-8.60886, 41.141025], [-8.609480999999999, 41.140872], [-8.610804, 41.141268000000004], [-8.613513, 41.141448], [-8.614233, 41.14120499999999], [-8.614503000000001, 41.141870999999995], [-8.614449, 41.14202399999999], [-8.614413, 41.14215], [-8.61435, 41.142375], [-8.614341000000001, 41.142816], [-8.615223, 41.142825], [-8.616150000000001, 41.142708], [-8.617095, 41.142744], [-8.617464000000002, 41.143473], [-8.617095, 41.143959]]"
"T36","C",NA,NA,20000381,1408036826,"A","False","[[-8.689203000000001, 41.173407000000005], [-8.688419999999999, 41.172993], [-8.688753, 41.173947], [-8.688825, 41.174739], [-8.688663, 41.174712], [-8.688366, 41.17477500000001], [-8.686962000000001, 41.174793], [-8.686818, 41.173649999999995], [-8.687745, 41.173550999999996], [-8.688222, 41.17356899999999], [-8.689149, 41.17356899999999], [-8.688384, 41.173047000000004], [-8.686557000000002, 41.173461], [-8.684352, 41.173578000000006], [-8.682201, 41.172768], [-8.681886, 41.172588000000005], [-8.681894999999999, 41.172588000000005], [-8.681688000000001, 41.172489], [-8.680104, 41.17178700000001], [-8.677422, 41.171634], [-8.675109, 41.17212], [-8.674641000000001, 41.172489], [-8.673093, 41.173649999999995], [-8.671167, 41.175009], [-8.670753000000001, 41.175702], [-8.668944000000002, 41.17653000000001], [-8.667432, 41.178132], [-8.665416, 41.179203], [-8.663526000000001, 41.178582], [-8.663229, 41.178159], [-8.663256, 41.178141000000004], [-8.662806, 41.177673], [-8.662329, 41.177088], [-8.661951, 41.176827], [-8.66196, 41.176836], [-8.661753, 41.1768], [-8.661456000000001, 41.176791], [-8.66133, 41.176818000000004], [-8.660925, 41.176863], [-8.659719, 41.177034], [-8.658585, 41.177187], [-8.65854, 41.177196], [-8.658324, 41.177241], [-8.658144000000002, 41.177259], [-8.657874, 41.17730400000001], [-8.657379, 41.177006999999996], [-8.656686, 41.175999000000004], [-8.656047, 41.174937], [-8.655353999999999, 41.173767000000005], [-8.654850000000001, 41.172884999999994], [-8.654409000000001, 41.172264], [-8.653167, 41.171490000000006], [-8.652114, 41.170842], [-8.651997, 41.170860000000005], [-8.651502, 41.171247], [-8.650611, 41.171364], [-8.649252, 41.170203], [-8.648442, 41.17032], [-8.647416, 41.17029300000001], [-8.646075, 41.169312], [-8.645328000000001, 41.169537000000005], [-8.645337, 41.169546000000004], [-8.645283000000001, 41.169528], [-8.644527, 41.168961], [-8.643618, 41.167215], [-8.642394, 41.166153], [-8.641440000000001, 41.166252], [-8.640549, 41.166612], [-8.640405000000001, 41.167781999999995], [-8.640063, 41.168510999999995], [-8.638335000000001, 41.169834], [-8.635779, 41.171111999999994], [-8.631998999999999, 41.171967], [-8.628120000000001, 41.172786], [-8.62416, 41.173245], [-8.61957, 41.173695], [-8.614971, 41.17424400000001], [-8.611596, 41.17438799999999], [-8.608446, 41.173497], [-8.606330999999999, 41.171715000000006], [-8.605971, 41.171490000000006], [-8.605953, 41.171472], [-8.605962000000002, 41.171472], [-8.605845, 41.171355], [-8.606565000000002, 41.170590000000004], [-8.606007, 41.169636], [-8.603901, 41.170005], [-8.603541, 41.169078], [-8.603523000000001, 41.168231999999996], [-8.603478, 41.167584], [-8.603541, 41.167431], [-8.603343, 41.166549], [-8.602776, 41.165559], [-8.602074, 41.164434], [-8.601786, 41.164011], [-8.601174, 41.164137], [-8.600301, 41.163858], [-8.599644, 41.163264], [-8.59968, 41.163228], [-8.599698, 41.163228], [-8.599653, 41.163174], [-8.599644, 41.163183], [-8.599670999999999, 41.163183], [-8.599670999999999, 41.163192], [-8.599698, 41.163192], [-8.599689, 41.163192], [-8.599670999999999, 41.163201], [-8.599653, 41.163201], [-8.599635000000001, 41.16321000000001], [-8.599635000000001, 41.163228], [-8.599635000000001, 41.163228], [-8.599625999999999, 41.163228], [-8.599617, 41.16323700000001], [-8.599617, 41.16323700000001], [-8.599625999999999, 41.163228], [-8.599635000000001, 41.163228], [-8.599635000000001, 41.163228], [-8.599625999999999, 41.163219000000005], [-8.599617, 41.163228], [-8.599617, 41.163219000000005], [-8.599617, 41.16321000000001], [-8.599625999999999, 41.163201], [-8.599625999999999, 41.163201], [-8.599635000000001, 41.163192], [-8.599625999999999, 41.16321000000001], [-8.599625999999999, 41.163201], [-8.599625999999999, 41.16321000000001], [-8.599617, 41.16321000000001], [-8.599625999999999, 41.163201], [-8.599617, 41.163201], [-8.599599000000001, 41.16321000000001], [-8.599608, 41.163201], [-8.599608, 41.163192], [-8.599599000000001, 41.163201], [-8.599617, 41.163192], [-8.599617, 41.163183], [-8.599617, 41.163183], [-8.599635000000001, 41.163228], [-8.599625999999999, 41.163282], [-8.599625999999999, 41.163273000000004], [-8.599625999999999, 41.16323700000001], [-8.599625999999999, 41.163246], [-8.599608, 41.163201], [-8.59995, 41.162364], [-8.600229, 41.161644], [-8.600544, 41.160861], [-8.600976000000001, 41.159718000000005], [-8.600985, 41.159619], [-8.601192000000001, 41.158827], [-8.601966000000001, 41.157287999999994], [-8.602722, 41.155353], [-8.602965, 41.154714], [-8.602956, 41.154732], [-8.602956, 41.154732], [-8.602974, 41.154714], [-8.603793000000001, 41.154723000000004], [-8.604504, 41.154821999999996]]"
"T37","A",2002,NA,20000159,1408038095,"A","False","[[-8.640594, 41.160104999999994], [-8.640648, 41.160033], [-8.640765, 41.159871], [-8.640576000000001, 41.160096], [-8.640576000000001, 41.160050999999996], [-8.640621000000001, 41.159925], [-8.640675, 41.159835], [-8.640728999999999, 41.159736], [-8.640936, 41.159817], [-8.641449, 41.160069], [-8.641557, 41.160384], [-8.640738, 41.161229999999996], [-8.639631000000001, 41.16225599999999], [-8.638974000000001, 41.16279600000001], [-8.637615, 41.16361500000001], [-8.637174000000002, 41.16384], [-8.637192, 41.163830999999995], [-8.637201, 41.163822], [-8.63685, 41.164029000000006], [-8.636661, 41.164155], [-8.636616, 41.164137], [-8.636589, 41.164119], [-8.636598000000001, 41.16411], [-8.636553000000001, 41.164137], [-8.637363, 41.164614], [-8.639541, 41.165118], [-8.641575, 41.166747], [-8.643987000000001, 41.1687], [-8.646705, 41.170959], [-8.64963, 41.173335], [-8.652384, 41.175585], [-8.655021, 41.177709], [-8.656407, 41.178906000000005], [-8.657019, 41.179311], [-8.658567000000001, 41.180589], [-8.660736, 41.182334999999995], [-8.663004, 41.184216], [-8.665002, 41.18584500000001], [-8.667432, 41.187762000000006], [-8.669799, 41.189211], [-8.668557, 41.189013], [-8.670168, 41.187186], [-8.673489, 41.18657399999999], [-8.675811000000001, 41.18420700000001], [-8.678142, 41.181759], [-8.680508999999999, 41.180778], [-8.681769000000001, 41.180733], [-8.682381000000001, 41.180832], [-8.683704, 41.180607], [-8.685423, 41.180471999999995], [-8.686926, 41.180355], [-8.68743, 41.180301], [-8.688546, 41.180247], [-8.688591, 41.180211], [-8.689122, 41.180166], [-8.689617, 41.180166], [-8.690643, 41.180175000000006], [-8.691353999999999, 41.180823000000004], [-8.692101, 41.181579], [-8.692992, 41.181246], [-8.692524, 41.180598], [-8.692389, 41.180373], [-8.692434, 41.180355], [-8.69247, 41.180336999999994], [-8.692461, 41.18034600000001], [-8.692452, 41.180355], [-8.692425, 41.180355], [-8.692434, 41.18034600000001], [-8.692452, 41.18034600000001], [-8.692461, 41.180355]]"
"T38","B",NA,60,20000048,1408038796,"A","False","[[-8.609634000000002, 41.151267], [-8.609652, 41.151275999999996], [-8.609841, 41.151753], [-8.610183000000001, 41.151789], [-8.610867, 41.150583], [-8.611263000000001, 41.149422], [-8.611308000000001, 41.14935], [-8.611794, 41.149062], [-8.612118, 41.14856699999999], [-8.612154, 41.148549], [-8.61246, 41.148099], [-8.621829, 41.147549999999995], [-8.623665, 41.148053999999995], [-8.624988, 41.148576000000006], [-8.625636, 41.14969200000001], [-8.625924, 41.151095999999995], [-8.626113, 41.152329], [-8.626824, 41.152509], [-8.628813000000001, 41.152572000000006], [-8.630351999999998, 41.152626], [-8.630379, 41.152598999999995], [-8.631756000000001, 41.152761], [-8.632143, 41.15361600000001], [-8.630982, 41.154624]]"
"T39","B",NA,15,20000008,1408039102,"A","False","[[-8.585694, 41.14856699999999], [-8.585739, 41.14864800000001], [-8.585747999999999, 41.148747], [-8.585847000000001, 41.148962999999995], [-8.58591, 41.14897200000001], [-8.586314999999999, 41.148882], [-8.586135, 41.14836]]"
"T40","B",NA,34,20000285,1408038865,"A","False","[[-8.615529, 41.140691999999994], [-8.615286000000001, 41.140818], [-8.615070000000001, 41.140881], [-8.614638, 41.140989000000005], [-8.614071, 41.141187], [-8.61354, 41.141439000000005], [-8.610723, 41.141043], [-8.610218999999999, 41.140916999999995], [-8.609409, 41.140845], [-8.608049999999999, 41.141169], [-8.606646, 41.141529], [-8.607249, 41.141394], [-8.609472, 41.140899000000005], [-8.610021, 41.140962], [-8.610975000000002, 41.141394], [-8.613504, 41.141439000000005], [-8.614404, 41.14114200000001], [-8.614746, 41.141052], [-8.615106, 41.140926], [-8.615367, 41.140809000000004], [-8.616168, 41.140539]]"
"T41","B",NA,38,20000546,1408038486,"A","False","[[-8.604135, 41.16114], [-8.604162, 41.161113], [-8.604072, 41.161311], [-8.604036, 41.161383], [-8.603955, 41.161491000000005], [-8.603973, 41.16146400000001], [-8.60409, 41.161338], [-8.604081, 41.161364999999996], [-8.604009000000001, 41.16146400000001], [-8.604018, 41.161446000000005], [-8.604144, 41.161761], [-8.604981, 41.161950000000004], [-8.605152, 41.161833], [-8.60535, 41.162004], [-8.606439, 41.162148], [-8.606655, 41.162202], [-8.606682000000001, 41.162913], [-8.606250000000001, 41.164137], [-8.606421000000001, 41.164704], [-8.606448, 41.166018], [-8.606457, 41.167556999999995], [-8.606069999999999, 41.169429], [-8.605044, 41.170779], [-8.605053, 41.170779], [-8.605008, 41.170797], [-8.60445, 41.171463], [-8.605116, 41.172957000000004], [-8.605728000000001, 41.173533], [-8.604, 41.173668], [-8.601534, 41.17374], [-8.600076000000001, 41.174442000000006], [-8.600067000000001, 41.174459999999996], [-8.599806000000001, 41.174766], [-8.599986, 41.176449000000005], [-8.59905, 41.178312000000005], [-8.600067000000001, 41.178807], [-8.602515, 41.179482], [-8.603451, 41.179968], [-8.603262, 41.180661], [-8.603658, 41.180328], [-8.604, 41.180184], [-8.604189, 41.180274], [-8.604144, 41.180319000000004], [-8.604126, 41.180336999999994], [-8.604117, 41.18034600000001], [-8.604279, 41.180417999999996], [-8.60463, 41.180427], [-8.604405, 41.18034600000001]]"
"T42","C",NA,NA,20000353,1408039100,"A","False","[[-8.584029, 41.169852000000006], [-8.584029, 41.169852000000006], [-8.58393, 41.170059], [-8.583876, 41.170104], [-8.583822000000001, 41.170131000000005], [-8.584065, 41.169942], [-8.585568, 41.170347]]"
"T43","C",NA,NA,20000569,1408038600,"A","False","[[-8.597817, 41.162517], [-8.598006, 41.161725], [-8.598915, 41.161419], [-8.600112000000001, 41.161455], [-8.600517, 41.160591000000004], [-8.600886000000001, 41.159898], [-8.600904000000002, 41.159879999999994], [-8.600985, 41.1597], [-8.601227999999999, 41.15889], [-8.601704999999999, 41.157756], [-8.602352999999999, 41.15628], [-8.602758, 41.155083], [-8.602875, 41.154921], [-8.60292, 41.15488500000001], [-8.602929000000001, 41.154867], [-8.603127, 41.154633], [-8.604099, 41.154786], [-8.604324, 41.154786], [-8.604567, 41.154804000000006], [-8.604657000000001, 41.154210000000006], [-8.605277999999998, 41.153696999999994], [-8.607249, 41.153625], [-8.609103, 41.153742], [-8.609382, 41.153688], [-8.609814, 41.153283], [-8.610057, 41.152041000000004], [-8.610633, 41.151033], [-8.610858, 41.150637], [-8.611659000000001, 41.150493000000004], [-8.612919, 41.15006100000001], [-8.613549, 41.15007], [-8.614017, 41.149728], [-8.614143, 41.149187999999995], [-8.614296, 41.148576000000006], [-8.614215, 41.147739], [-8.613396, 41.147234999999995], [-8.613729000000001, 41.145966], [-8.613693, 41.145894000000006], [-8.613621, 41.145903], [-8.613495, 41.14593]]"
"T44","B",NA,9,20000384,1408038310,"A","False","[[-8.606501999999999, 41.144642999999995], [-8.606475, 41.144688], [-8.606493, 41.144688], [-8.606501999999999, 41.144697], [-8.60652, 41.144697], [-8.606501999999999, 41.144688], [-8.606799, 41.144805], [-8.607249, 41.145236999999995], [-8.607402, 41.145507], [-8.607231, 41.145795], [-8.607213, 41.145795], [-8.607096, 41.14588499999999], [-8.607033, 41.146136999999996], [-8.607015, 41.146353], [-8.607015, 41.146524], [-8.606979, 41.146677000000004], [-8.606924999999999, 41.146812], [-8.606889, 41.146821], [-8.606889, 41.146848000000006], [-8.60688, 41.146866], [-8.606853, 41.146911], [-8.607006, 41.147127], [-8.60796, 41.147415], [-8.608113000000001, 41.147397000000005], [-8.608194, 41.147406], [-8.609166, 41.147757000000006], [-8.610309, 41.14797299999999], [-8.610381000000002, 41.147918999999995], [-8.610885, 41.148270000000004], [-8.610768, 41.148603], [-8.610651, 41.148864], [-8.610273000000001, 41.149899000000005], [-8.610327, 41.150421], [-8.610291, 41.150412], [-8.610228000000001, 41.150556], [-8.609769, 41.15115], [-8.609499000000001, 41.15151], [-8.609904, 41.15192400000001], [-8.610021, 41.153004], [-8.610012000000001, 41.15387700000001], [-8.609409, 41.155280999999995], [-8.609373000000001, 41.156774999999996], [-8.609337, 41.157108], [-8.608905, 41.158376999999994], [-8.608014, 41.160231], [-8.606394, 41.164074], [-8.606322, 41.164137], [-8.606376, 41.165253], [-8.606484, 41.166666], [-8.606466000000001, 41.168394], [-8.605368, 41.17021200000001], [-8.603217, 41.17133700000001], [-8.599239, 41.171148], [-8.596430999999999, 41.170905], [-8.594982, 41.172507], [-8.593749, 41.175351000000006], [-8.593209, 41.17848300000001], [-8.593136999999999, 41.182524], [-8.594487, 41.186952000000005]]"
"T45","B",NA,30,20000653,1408038968,"A","False","[[-8.627193, 41.152004999999996], [-8.627201999999999, 41.15201400000001], [-8.626401, 41.152221000000004], [-8.625852, 41.15142], [-8.625969, 41.150727], [-8.625942, 41.150574000000006], [-8.625618, 41.149152], [-8.625591, 41.148909], [-8.6256, 41.1489], [-8.624915999999999, 41.148333], [-8.623026000000001, 41.147739], [-8.622297, 41.147594999999995], [-8.620542, 41.147271], [-8.620235999999998, 41.146415999999995], [-8.619282, 41.146155], [-8.617680000000002, 41.14629000000001]]"
"T46","B",NA,61,20000540,1408039014,"A","False","[[-8.599248, 41.149125], [-8.599185, 41.149116], [-8.598635999999999, 41.14856699999999], [-8.598609, 41.148558], [-8.598635999999999, 41.148549], [-8.598627, 41.148540000000004], [-8.597952000000001, 41.148603], [-8.596008, 41.149809000000005], [-8.595044999999999, 41.150403000000004], [-8.594991, 41.150412], [-8.594991, 41.150448], [-8.594955, 41.150448], [-8.594433, 41.150637]]"
"T47","C",NA,NA,20000280,1408038735,"A","False","[[-8.656821, 41.161473], [-8.656821, 41.161482], [-8.655921000000001, 41.161959], [-8.654787, 41.162138999999996], [-8.652861, 41.161806000000006], [-8.651591999999999, 41.16159900000001], [-8.650485, 41.161410000000004], [-8.650224, 41.160159], [-8.648379, 41.159088], [-8.646795, 41.157684], [-8.645679000000001, 41.155730999999996], [-8.644797, 41.153481000000006], [-8.644760999999999, 41.151159], [-8.642799, 41.14935], [-8.639352, 41.149521], [-8.636166000000001, 41.1507], [-8.633088, 41.151258000000006], [-8.632521, 41.152248], [-8.632521, 41.152221000000004], [-8.632521, 41.152229999999996], [-8.631891000000001, 41.152617], [-8.631018000000001, 41.152590000000004], [-8.629002, 41.152473], [-8.627337, 41.152392], [-8.626562999999999, 41.152185], [-8.624763000000002, 41.152716000000005], [-8.622800999999999, 41.152797], [-8.620595999999999, 41.152598999999995], [-8.61867, 41.152347000000006], [-8.618013000000001, 41.152284], [-8.617716, 41.151852]]"
"T48","C",NA,NA,20000177,1408038933,"A","False","[[-8.64972, 41.167503], [-8.649657, 41.167449000000005], [-8.649837000000002, 41.166737999999995], [-8.648784000000001, 41.16614400000001], [-8.647227, 41.165856], [-8.64531, 41.16547800000001], [-8.644563, 41.165442000000006], [-8.643006, 41.165154], [-8.641188, 41.16450600000001], [-8.63919, 41.164461], [-8.637633000000001, 41.164452], [-8.637533999999999, 41.16447900000001], [-8.637525, 41.164488000000006], [-8.637030000000001, 41.16438], [-8.63532, 41.163894], [-8.633736, 41.163291], [-8.632962, 41.162472], [-8.632881, 41.162292]]"
"T49","B",NA,28,20000085,1408038625,"A","False","[[-8.584344000000002, 41.163111], [-8.584371, 41.163075], [-8.58537, 41.16294], [-8.585469000000002, 41.162625000000006], [-8.58537, 41.161203], [-8.583345, 41.160231], [-8.582714999999999, 41.159448000000005], [-8.582922, 41.158881], [-8.581869000000001, 41.159169], [-8.581158, 41.159331], [-8.580285, 41.15929500000001], [-8.578566, 41.159394], [-8.576712, 41.160042000000004], [-8.575542, 41.160267000000005], [-8.573724, 41.160915], [-8.572518, 41.161635000000004], [-8.570817, 41.162409], [-8.570268, 41.163768], [-8.570934000000001, 41.164839], [-8.571033, 41.165496], [-8.569728000000001, 41.16614400000001], [-8.568045, 41.16634199999999], [-8.566254, 41.166531], [-8.56512, 41.166918], [-8.564129999999999, 41.167269], [-8.562924, 41.167556999999995], [-8.561736000000002, 41.166549], [-8.559684, 41.166531], [-8.558604, 41.167556999999995], [-8.557884, 41.168016], [-8.557101000000001, 41.168457], [-8.556417000000001, 41.168645999999995], [-8.554635000000001, 41.168763], [-8.553771, 41.168853], [-8.552916, 41.168412000000004], [-8.552888999999999, 41.168394], [-8.552888999999999, 41.168394], [-8.552898, 41.168394], [-8.552907000000001, 41.168385]]"
"T50","B",NA,56,20000022,1408038317,"A","False","[[-8.591327999999999, 41.162715], [-8.591292000000001, 41.162715], [-8.59104, 41.162553], [-8.591247000000001, 41.162166000000006], [-8.591238, 41.162048999999996], [-8.590887, 41.162355], [-8.589780000000001, 41.163759], [-8.582184, 41.163399], [-8.580969, 41.163651], [-8.58195, 41.164848000000006], [-8.58249, 41.165549999999996], [-8.582841, 41.165874], [-8.583615000000002, 41.16636], [-8.583669, 41.166378], [-8.584335, 41.166593999999996], [-8.586359999999999, 41.166846], [-8.587827, 41.167566], [-8.589078, 41.168285999999995], [-8.590698000000001, 41.169275999999996], [-8.593056, 41.170815], [-8.596476, 41.171886], [-8.600589, 41.171229000000004], [-8.605269, 41.171832], [-8.609103, 41.174001000000004], [-8.613441, 41.174586000000005], [-8.617257, 41.174028], [-8.621568, 41.173587], [-8.625447000000001, 41.173190999999996], [-8.629281, 41.172669000000006], [-8.632647, 41.171940000000006], [-8.63604, 41.171148], [-8.639712, 41.169042], [-8.643276, 41.166477], [-8.647119, 41.164695], [-8.64927, 41.162724], [-8.648568000000001, 41.159718000000005], [-8.646543000000001, 41.157333], [-8.645453999999999, 41.155119000000006], [-8.644707, 41.152752], [-8.64405, 41.149971], [-8.639964, 41.149359000000004], [-8.63613, 41.150718000000005], [-8.633727, 41.15102400000001], [-8.632566, 41.152113], [-8.632557, 41.152104], [-8.632557, 41.152113], [-8.631998999999999, 41.152598999999995], [-8.631252000000002, 41.152572000000006], [-8.629128, 41.15241], [-8.627481, 41.152356000000005], [-8.626545, 41.152473], [-8.626554, 41.152473], [-8.626545, 41.152491000000005], [-8.626562999999999, 41.152482], [-8.626005000000001, 41.151779999999995], [-8.626005000000001, 41.150681999999996], [-8.625798, 41.149791]]"
"T51","B",NA,13,20000311,1408038249,"A","False","[[-8.628264, 41.157684], [-8.628201, 41.157702], [-8.627058000000002, 41.157756], [-8.625474, 41.157441], [-8.625285, 41.157333], [-8.624898, 41.157126000000005], [-8.625303, 41.155884], [-8.624403000000001, 41.155524], [-8.623251, 41.155749], [-8.622207, 41.155902], [-8.621046000000002, 41.155668], [-8.619471, 41.155308], [-8.617428, 41.154903000000004], [-8.614971, 41.154552], [-8.613585, 41.15423700000001], [-8.613351, 41.153967], [-8.613333, 41.15401200000001], [-8.613297, 41.153805], [-8.612100000000002, 41.153652], [-8.610561, 41.153544000000004], [-8.608383, 41.153499000000004], [-8.606538, 41.153427], [-8.606546999999999, 41.153454], [-8.606546999999999, 41.153454], [-8.606421000000001, 41.152419], [-8.606646, 41.152364999999996], [-8.606853, 41.152239], [-8.607348000000002, 41.151285], [-8.607114000000001, 41.150997000000004], [-8.606889, 41.150952000000004], [-8.606997, 41.150313], [-8.607078, 41.150268000000004], [-8.607105, 41.150223], [-8.607753, 41.148999], [-8.607843, 41.148756], [-8.607789, 41.148729], [-8.607771, 41.148693], [-8.607537, 41.148675], [-8.60733, 41.148693], [-8.607042000000002, 41.148549], [-8.607024000000001, 41.148558], [-8.607024000000001, 41.148540000000004], [-8.606619, 41.148324], [-8.606322, 41.148278999999995], [-8.606340000000001, 41.148252], [-8.606330999999999, 41.148252], [-8.605512000000001, 41.147937], [-8.60463, 41.147649], [-8.604207, 41.147667000000006], [-8.604018, 41.147586000000004], [-8.603793000000001, 41.146812], [-8.603856, 41.146640999999995], [-8.603874, 41.146623000000005], [-8.603865, 41.146605], [-8.604144, 41.146434], [-8.604638999999999, 41.14602], [-8.60499, 41.145588000000004], [-8.604837, 41.145525], [-8.604738, 41.145453], [-8.604603000000001, 41.144805], [-8.604864000000001, 41.144211], [-8.603649, 41.143572000000006], [-8.602083, 41.142789], [-8.601723, 41.140989000000005]]"
"T52","B",NA,10,20000294,1408038869,"A","False","[[-8.606988, 41.150313], [-8.607114000000001, 41.15025], [-8.607231, 41.15020500000001], [-8.607384, 41.149881], [-8.607843, 41.148945], [-8.608266, 41.148207], [-8.608563, 41.147721000000004], [-8.608851000000001, 41.147559], [-8.609067000000001, 41.147802], [-8.609895, 41.147937], [-8.610309, 41.147838], [-8.610372, 41.147838], [-8.610876000000001, 41.147757000000006], [-8.611343999999999, 41.147415], [-8.611398000000001, 41.147037], [-8.611434, 41.146821], [-8.611488, 41.146587], [-8.611488, 41.146578000000005], [-8.61156, 41.146245], [-8.611443, 41.14591200000001], [-8.611191, 41.146055999999994], [-8.611182, 41.146101], [-8.610930000000002, 41.14610999999999]]"
"T53","B",NA,60,20000081,1408038925,"A","False","[[-8.609688, 41.151339], [-8.609696999999999, 41.151339], [-8.609652, 41.151348000000006], [-8.609544000000001, 41.151447000000005], [-8.609976000000001, 41.152023], [-8.610002999999999, 41.153166000000006], [-8.609949, 41.153976], [-8.609256, 41.155524], [-8.609229000000001, 41.15652300000001], [-8.608995000000002, 41.157405000000004], [-8.607483, 41.157603], [-8.606601000000001, 41.158547999999996], [-8.605611000000001, 41.159025], [-8.604549, 41.15884500000001], [-8.604531000000001, 41.159961], [-8.603433, 41.160096], [-8.601552, 41.159583000000005], [-8.599293, 41.15898000000001], [-8.598924, 41.15889]]"
"T54","B",NA,15,20000561,1408038555,"A","False","[[-8.585640000000001, 41.148918], [-8.585766, 41.148981], [-8.586053999999999, 41.148990000000005], [-8.586594000000002, 41.149035], [-8.588115, 41.149476], [-8.589753, 41.14992600000001], [-8.591688, 41.150493000000004], [-8.593056, 41.150808], [-8.593155000000001, 41.150673], [-8.593164, 41.150664000000006], [-8.593155000000001, 41.150664000000006], [-8.593758, 41.150934], [-8.594577000000001, 41.151771000000004], [-8.595108, 41.153417999999995], [-8.595378, 41.154399], [-8.595315, 41.15443500000001], [-8.59527, 41.154453000000004], [-8.595414, 41.154650999999994], [-8.595234, 41.155272], [-8.594982, 41.155758], [-8.594783999999999, 41.15616300000001], [-8.594298, 41.157099], [-8.593128, 41.159025], [-8.592236999999999, 41.16051], [-8.591463000000001, 41.16166200000001], [-8.590734, 41.16257100000001], [-8.590032, 41.163408], [-8.589690000000001, 41.163768], [-8.589699, 41.16375000000001], [-8.589672, 41.163777], [-8.589303, 41.16420000000001], [-8.589231, 41.164308], [-8.589141000000001, 41.164559999999994], [-8.589123, 41.164632], [-8.589087, 41.16474], [-8.588907, 41.165217000000005], [-8.588475, 41.166315], [-8.588106, 41.167152], [-8.588078999999999, 41.167197], [-8.587728, 41.168025], [-8.587359000000001, 41.16879899999999], [-8.587341, 41.168817], [-8.587269, 41.16897], [-8.586369000000001, 41.170688999999996]]"
"T55","B",NA,15,20000178,1408038627,"A","False","[[-8.585685000000002, 41.148558], [-8.585757000000001, 41.148666], [-8.585721, 41.148801000000006], [-8.585973000000001, 41.14897200000001], [-8.586486, 41.148990000000005], [-8.587404000000001, 41.149197], [-8.588664, 41.149557], [-8.590347, 41.150006999999995], [-8.592021, 41.150475], [-8.593083, 41.150781], [-8.593353, 41.150709], [-8.593353, 41.150691], [-8.593353, 41.1507], [-8.593335, 41.150735999999995], [-8.593326, 41.150745], [-8.593515000000002, 41.150808], [-8.594370000000001, 41.15124], [-8.594757, 41.152329], [-8.595189, 41.153445], [-8.595468000000002, 41.15439000000001], [-8.595180000000001, 41.155398000000005], [-8.59473, 41.15619], [-8.594091, 41.157351], [-8.593407000000001, 41.15862], [-8.594082, 41.158926], [-8.594757, 41.159151], [-8.595783, 41.159475], [-8.595774, 41.159808000000005], [-8.594397, 41.160258], [-8.594433, 41.1606], [-8.596755, 41.160906], [-8.59896, 41.161176], [-8.600112000000001, 41.16129300000001], [-8.600094, 41.161319999999996], [-8.600463, 41.161086000000005], [-8.600859000000002, 41.160006], [-8.601039, 41.159646], [-8.601066, 41.15961], [-8.601084, 41.159556]]"
"T56","B",NA,14,20000255,1408038850,"A","False","[[-8.61111, 41.14944], [-8.611137000000001, 41.149404], [-8.610858, 41.149278], [-8.610867, 41.149269], [-8.610858, 41.149287], [-8.610237000000001, 41.149575], [-8.610183000000001, 41.149962], [-8.610309, 41.15052], [-8.610129, 41.150727], [-8.610129, 41.150745], [-8.610129, 41.150754], [-8.610120000000002, 41.150763], [-8.609499000000001, 41.15151], [-8.610002999999999, 41.152302000000006], [-8.610048, 41.153373], [-8.6094, 41.15452500000001], [-8.609265, 41.15538], [-8.609445000000001, 41.15628], [-8.609238, 41.157387], [-8.60886, 41.15799], [-8.608275, 41.159277], [-8.607492, 41.160923999999994], [-8.606295000000001, 41.16411]]"
